# BLASTP 2.9.0+
# Query: 1_934
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
1_934	F9UMX0	100.000	390	0	0	1	390	2	391	0.0	799
1_934	F9UPY0	30.702	342	214	9	43	366	30	366	3.00e-32	122
1_934	F9UQT0	24.088	274	165	15	138	385	73	329	8.77e-09	52.8
# BLASTP 2.9.0+
# Query: 1_935
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1_935	F9UMX1	100.000	372	0	0	1	372	1	372	0.0	762
# BLASTP 2.9.0+
# Query: 1_938
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
1_938	F9UMX4	98.370	368	6	0	1	368	1	368	0.0	753
1_938	F9UN14	87.062	371	47	1	3	372	4	374	0.0	676
# BLASTP 2.9.0+
# Query: 1_940
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
1_940	F9UMZ6	22.396	192	139	3	8	196	31	215	5.30e-12	59.3
1_940	F9UQ54	25.000	164	114	3	34	196	59	214	1.27e-10	55.5
# BLASTP 2.9.0+
# Query: 1_941
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
1_941	F9UPY0	22.174	230	152	5	72	287	82	298	1.61e-07	48.9
# BLASTP 2.9.0+
# Query: 1_944
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
1_944	F9UR29	29.577	142	87	4	186	316	327	466	1.60e-11	61.6
1_944	F9URU6	24.224	161	106	5	175	321	311	469	1.75e-11	61.6
1_944	F9UN84	28.477	151	96	5	167	310	310	455	4.02e-11	60.5
1_944	F9UN78	34.043	94	59	3	217	307	356	449	1.68e-08	52.4
1_944	F9URE8	20.921	239	164	8	81	303	89	318	1.91e-08	52.0
# BLASTP 2.9.0+
# Query: 1_946
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
1_946	F9UN12	33.166	199	124	3	1	191	1	198	1.07e-27	105
1_946	F9UN13	29.297	256	156	9	3	243	2	247	8.04e-21	87.0
# BLASTP 2.9.0+
# Query: 1_947
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
1_947	F9UN25	67.728	471	152	0	1	471	1	471	0.0	625
1_947	F9UMX7	54.526	475	211	1	1	470	1	475	0.0	523
# BLASTP 2.9.0+
# Query: 1_950
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
1_950	F9UMY7	76.608	342	76	1	1	338	1	342	0.0	538
1_950	F9ULU4	26.648	349	204	13	4	323	3	328	9.71e-24	96.3
1_950	F9UUE7	23.944	355	216	14	4	328	3	333	6.43e-22	91.3
1_950	F9UQ52	27.574	272	173	10	5	266	4	261	5.54e-21	88.2
1_950	F9UMZ8	25.949	316	203	13	5	308	4	300	5.22e-18	79.7
# BLASTP 2.9.0+
# Query: 1_952
# Database: User specified sequence set (Input: ../Proteomics/wcfs1_prot.fasta)
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
1_952	F9UMZ5	93.359	256	17	0	1	256	1	256	6.24e-170	466
1_952	F9UQ55	60.000	225	90	0	2	226	1	225	1.12e-98	285
# BLASTP 2.9.0+
# Query: 1_953
